CASEID,HELPFUL,FAIR,TRUST,YEAR,AGE,SEX,RACE,HISPANIC,EDUC,DEGREE,MARITAL
  499,1,1,2,1972,30,2,1, 0,10,0,1
  500,1,2,2,1972,35,2,1, 0, 9,0,1
  501,2,2,1,1972,36,1,1, 0, 8,0,1
  502,2,1,1,1972,57,1,1, 0, 8,0,1
  503,2,2,1,1972,28,1,1, 0,17,3,4
  504,1,2,1,1972,42,2,1, 0,16,3,1
  505,2,2,2,1972,23,2,1, 0,12,1,1
  506,1,2,2,1972,53,2,1, 0,15,1,1
  507,2,1,2,1972,22,1,1, 0,12,1,1
  508,1,2,1,1972,60,1,1, 0,12,1,1
  509,2,2,2,1972,56,1,1, 0,12,1,1
  510,1,2,1,1972,24,1,1, 0,15,1,5
  511,2,1,2,1972,26,1,1, 0,12,1,1
  512,1,2,2,1972,55,2,1, 0,13,1,1
  513,1,2,1,1972,20,2,1, 0,13,1,5
  514,1,2,1,1972,30,1,1, 0,12,1,1
  515,2,1,1,1972,26,2,1, 0,14,1,1
  516,1,2,1,1972,36,2,1, 0,12,1,1
  517,1,2,1,1972,42,2,1, 0,11,0,1
  518,2,1,2,1972,28,1,1, 0,16,3,1
  519,1,2,1,1972,54,1,1, 0,12,1,1
  520,1,2,1,1972,49,1,1, 0,12,1,1
  521,1,1,1,1972,30,2,1, 0,12,1,1
  522,1,2,1,1972,40,2,1, 0,16,3,1
  523,1,2,1,1972,55,1,1, 0,12,1,1
  524,1,2,2,1972,74,1,1, 0, 6,0,2
  525,1,2,1,1972,48,1,1, 0, 8,0,1
  526,1,1,1,1972,63,2,1, 0,12,1,2
  527,1,2,1,1972,72,1,1, 0,10,0,2
  528,1,2,2,1972,30,2,1, 0,11,0,1
  529,1,2,2,1972,78,2,1, 0, 8,0,1
  530,2,1,1,1972,44,2,1, 0, 8,0,1
  531,1,2,1,1972,48,1,1, 0,13,1,1
  532,2,2,2,1972,29,2,1, 0,12,1,1
  533,1,2,2,1972,21,1,1, 0,13,1,5
  534,2,1,2,1972,20,2,1, 0,13,1,5
  535,2,2,2,1972,52,2,1, 0,12,1,1
  536,1,2,1,1972,40,1,1, 0,14,1,1
  537,1,2,1,1972,42,1,1, 0,16,3,1
  538,1,2,1,1972,54,1,1, 0,14,1,1
  539,1,2,1,1972,43,2,1, 0,12,1,1
  540,3,2,1,1972,25,1,1, 0,12,1,1
  541,2,1,2,1972,28,2,1, 0,12,1,1
  542,1,2,2,1972,43,2,1, 0,12,1,4
  543,2,8,1,1972,45,1,1, 0,10,0,1
  544,1,1,2,1972,48,2,1, 0,13,1,1
  545,1,2,2,1972,36,2,1, 0,14,1,1
  546,2,1,2,1972,28,1,1, 0,14,1,1
  547,2,2,2,1972,27,1,1, 0,12,1,1
  548,1,2,1,1972,52,2,1, 0, 8,0,1
  549,1,2,1,1972,20,2,1, 0,12,1,1
  550,2,1,2,1972,28,2,1, 0,12,1,1
  551,1,1,1,1972,38,1,1, 0,10,0,1
  552,1,2,1,1972,48,2,1, 0,14,1,1
  553,2,1,2,1972,47,1,1, 0, 7,0,1
  554,2,2,1,1972,59,1,1, 0,12,1,1
  555,1,2,1,1972,26,1,1, 0,12,1,1
  556,1,2,1,1972,63,2,1, 0,13,1,2
  557,3,3,2,1972,80,2,1, 0, 9,0,2
  558,1,2,3,1972,68,2,1, 0,13,1,2
  559,2,1,2,1972,49,2,1, 0, 7,0,3
  560,3,3,2,1972,21,1,1, 0,13,1,5
  561,1,2,1,1972,27,2,1, 0, 5,0,1
  562,1,2,1,1972,41,1,1, 0,11,1,1
  563,1,3,1,1972,31,1,1, 0,12,1,1
  564,1,2,2,1972,76,1,1, 0, 8,0,1
  565,2,1,2,1972,26,1,1, 0,12,1,1
  566,1,2,1,1972,73,1,1, 0, 7,0,5
  567,2,2,2,1972,49,2,1, 0, 8,0,1
  568,3,1,2,1972,72,2,1, 0, 8,0,1
  569,2,2,2,1972,53,2,1, 0, 6,0,1
  570,2,2,2,1972,39,2,1, 0,10,0,2
  571,1,1,1,1972,31,2,1, 0,12,1,1
  572,3,2,1,1972,52,2,1, 0,12,1,5
  573,1,2,1,1972,61,1,1, 0, 8,0,1
  574,1,2,1,1972,85,1,1, 0, 7,0,2
  575,1,2,1,1972,54,1,1, 0,16,3,1
  576,1,2,1,1972,69,2,1, 0,10,0,5
  577,2,2,1,1972,65,1,1, 0, 8,0,1
  578,1,2,1,1972,41,2,1, 0,12,1,1
  579,1,2,1,1972,58,1,1, 0, 8,0,1
  580,1,2,1,1972,57,2,1, 0,12,1,1
  581,1,2,2,1972,55,1,1, 0, 8,0,1
  582,1,2,1,1972,47,2,1, 0,12,1,1
  583,1,2,1,1972,60,1,1, 0, 8,0,1
  584,3,2,1,1972,53,1,1, 0,12,1,1
  585,1,2,1,1972,57,1,1, 0,12,1,1
  586,2,1,2,1972,28,1,1, 0,16,3,1
  587,1,2,1,1972,48,2,1, 0,12,1,1
  588,1,2,1,1972,51,1,1, 0,14,1,1
  589,1,2,1,1972,33,2,1, 0,12,0,1
  590,1,2,1,1972,47,2,1, 0,12,1,1
  591,1,2,1,1972,36,2,1, 0,12,1,1
  592,1,2,2,1972,19,1,1, 0,12,1,5
  593,2,2,2,1972,26,1,1, 0,12,1,1
  594,2,1,2,1972,25,1,1, 0,16,3,1
  595,2,1,2,1972,24,2,1, 0,11,0,1
  596,2,2,1,1972,22,1,1, 0,15,1,1
  597,1,2,2,1972,25,2,1, 0,12,1,3
  598,2,1,2,1972,21,2,1, 0,11,0,1
  599,1,2,2,1972,29,1,1, 0,13,1,5
  600,1,3,2,1972,26,2,1, 0,12,1,3
  601,2,3,3,1972,21,1,1, 0,13,1,1
  602,2,2,1,1972,53,1,1, 0,13,1,1
  603,1,2,1,1972,44,2,1, 0, 8,0,1
  604,1,2,1,1972,46,2,1, 0, 9,0,1
  605,3,3,1,1972,46,2,1, 0,14,1,1
  606,1,2,1,1972,60,2,1, 0, 8,0,1
  607,1,2,1,1972,50,2,1, 0, 8,0,1
  608,1,2,2,1972,37,1,1, 0,11,9,1
  609,2,1,2,1972,76,1,1, 0,11,0,2
  610,3,1,2,1972,41,2,1, 0, 8,0,1
  611,2,1,2,1972,24,2,1, 0,12,0,4
  612,1,2,1,1972,33,2,1, 0, 9,0,1
  613,2,1,2,1972,49,2,1, 0,11,1,1
  614,1,3,1,1972,22,1,1, 0, 9,0,1
  615,3,1,2,1972,67,1,1, 0, 8,0,1
  616,2,2,2,1972,74,1,1, 0, 9,0,1
  617,2,2,1,1972,37,1,1, 0,12,1,1
  618,1,2,1,1972,45,2,1, 0, 9,0,1
  619,2,2,1,1972,59,2,1, 0, 8,0,1
  620,2,2,1,1972,65,2,1, 0,12,1,1
  621,2,1,2,1972,67,2,1, 0, 8,0,1
  622,2,2,2,1972,66,1,1, 0, 8,0,1
  623,1,2,1,1972,28,1,1, 0,16,3,1
  624,2,2,1,1972,37,1,1, 0,13,1,1
  625,2,2,3,1972,72,2,1, 0,16,3,5
  626,1,2,1,1972,22,2,1, 0,15,2,1
  627,1,2,2,1972,60,2,1, 0,13,1,5
  628,1,2,2,1972,60,2,1, 0,10,0,1
  629,1,2,1,1972,35,1,1, 0,10,0,1
  630,1,2,2,1972,60,1,1, 0,12,1,1
  631,1,2,1,1972,79,1,1, 0,16,3,1
  632,1,2,1,1972,45,1,1, 0,10,0,1
  633,1,2,1,1972,65,2,1, 0, 8,0,1
  634,2,2,1,1972,45,1,1, 0,12,1,1
  635,2,2,1,1972,65,2,1, 0,12,1,1
  636,1,2,3,1972,22,2,1, 0,14,2,1
  637,1,1,2,1972,60,1,3, 0,12,1,1
  638,1,2,1,1972,38,1,1, 0,16,3,1
  639,2,2,1,1972,29,2,1, 0,12,1,1
  640,1,2,1,1972,26,1,3, 0,12,1,5
  641,2,2,2,1972,81,2,1, 0,12,1,2
  642,1,2,2,1972,61,2,1, 0, 8,0,1
  643,2,1,2,1972,71,2,1, 0, 9,0,1
  644,2,2,2,1972,26,1,1, 0,13,1,1
  645,1,1,1,1972,70,1,1, 0, 9,0,1
  646,2,1,1,1972,34,1,1, 0,12,1,1
  647,1,2,1,1972,48,1,1, 0,11,0,1
  648,1,2,2,1972,23,2,1, 0,12,1,1
  649,3,2,1,1972,60,1,1, 0,10,0,1
  650,3,2,2,1972,33,1,1, 0, 9,0,3
  651,2,1,1,1972,52,2,1, 0,10,0,1
  652,2,1,2,1972,55,2,1, 0, 8,0,1
  653,1,2,1,1972,21,2,1, 0,10,0,1
  654,1,2,2,1972,26,1,1, 0,12,1,3
  655,2,2,2,1972,77,2,1, 0,10,0,2
  656,2,1,2,1972,69,2,1, 0, 8,0,1
  657,1,2,1,1972,25,1,1, 0,18,4,3
  658,1,2,1,1972,43,2,1, 0,12,1,1
  659,2,2,2,1972,77,2,1, 0, 5,1,2
  660,1,2,1,1972,65,1,1, 0, 9,0,1
  661,2,1,2,1972,31,1,1, 0, 9,0,1
  662,1,1,2,1972,65,1,1, 0, 8,0,1
  663,1,2,2,1972,58,1,1, 0,11,0,4
  664,2,1,2,1972,63,2,2, 0,12,1,1
  665,1,2,1,1972,74,2,2, 0,16,3,1
  666,2,1,1,1972,20,1,2, 0,14,1,5
  667,2,2,1,1972,42,2,2, 0,12,1,1
  668,2,1,2,1972,20,1,2, 0,12,1,5
  669,1,2,1,1972,53,2,2, 0,12,1,1
  670,1,2,1,1972,40,1,2, 0,12,1,1
  671,1,3,2,1972,53,1,2, 0, 8,0,1
  672,2,1,2,1972,35,1,2, 0,15,9,5
  673,8,1,2,1972,20,2,3, 0,12,1,1
  674,2,1,1,1972,69,2,2, 0,12,9,2
  675,2,1,1,1972,60,1,2, 0,12,9,1
  676,2,1,2,1972,45,1,2, 0,12,9,1
  677,1,2,2,1972,43,1,2, 0,13,1,1
  678,2,1,2,1972,72,1,2, 0, 9,0,1
  679,1,2,1,1972,28,2,1, 0,16,3,1
  680,2,1,2,1972,35,2,2, 0,12,9,1
  681,1,2,1,1972,43,1,1, 0,19,4,1
  682,3,1,2,1972,51,2,1, 0,14,1,2
  683,1,2,1,1972,45,2,1, 0,11,0,1
  684,2,2,2,1972,65,2,1, 0,15,1,2
  685,8,2,1,1972,48,1,1, 0,15,3,1
  686,2,1,1,1972,47,1,1, 0,19,4,1
  687,2,2,1,1972,30,1,1, 0,16,3,1
  688,1,2,1,1972,45,2,1, 0,16,3,1
  689,1,2,1,1972,20,2,1, 0,13,1,5
  690,2,1,2,1972,29,2,2, 0,12,0,5
  691,2,1,2,1972,54,1,2, 0,14,1,1
  692,2,2,1,1972,22,2,2, 0, 9,0,1
  693,1,2,2,1972,48,1,2, 0, 9,0,5
  694,2,1,2,1972,32,2,2, 0,12,1,3
  695,1,3,1,1972,45,2,2, 0,12,0,3
  696,2,1,2,1972,46,1,2, 0,11,0,1
  697,2,2,2,1972,60,1,2, 0, 5,0,2
  698,1,2,1,1972,60,2,1, 0,11,1,1
  699,1,2,2,1972,76,2,1, 0, 7,0,1
  700,1,2,1,1972,31,2,1, 0,12,1,1
  701,1,2,1,1972,45,1,1, 0,10,0,1
  702,2,1,2,1972,20,1,2, 0,14,1,5
  703,2,1,1,1972,36,1,2, 0,20,4,1
  704,2,2,1,1972,56,1,2, 0, 6,0,1
  705,2,1,2,1972,22,2,1, 0,12,1,1
  706,2,2,1,1972,29,2,1, 0,13,1,1
  707,1,2,1,1972,45,1,1, 0,12,1,1
  708,2,2,2,1972,44,2,1, 0,14,1,1
  709,1,2,1,1972,45,1,1, 0,16,3,1
  710,2,2,2,1972,49,2,1, 0,14,1,5
  711,1,2,1,1972,82,2,1, 0, 9,0,2
  712,2,3,2,1972,33,1,1, 0,13,1,1
  713,2,1,2,1972,43,2,1, 0,13,1,1
  714,1,3,1,1972,38,2,1, 0,14,1,1
  715,2,2,2,1972,51,2,1, 0,16,3,1
  716,2,2,1,1972,26,2,1, 0,14,1,1
  717,2,2,2,1972,19,1,1, 0,11,0,5
  718,2,2,1,1972,33,1,1, 0,16,3,1
  719,2,2,2,1972,57,1,1, 0,16,3,1
  720,2,1,2,1972,46,1,1, 0, 8,0,1
  721,2,1,1,1972,46,1,1, 0,12,1,1
  722,1,2,1,1972,80,2,1, 0, 6,0,2
  723,1,2,1,1972,55,2,1, 0,10,0,1
  724,1,2,1,1972,29,1,1, 0,16,1,1
  725,1,1,2,1972,29,2,1, 0,10,0,1
  726,1,2,1,1972,82,2,1, 0, 8,0,2
  727,2,2,2,1972,66,1,1, 0, 3,0,5
  728,2,1,2,1972,68,1,1, 0, 8,0,1
  729,3,2,2,1972,47,1,1, 0,10,0,1
  730,2,2,1,1972,44,1,2, 0,14,1,1
  731,2,2,2,1972,29,1,1, 0,12,1,1
  732,1,2,1,1972,53,2,1, 0,16,3,1
  733,2,1,2,1972,49,2,1, 0,12,1,1
  734,1,2,1,1972,25,2,1, 0,12,1,3
  735,2,2,1,1972,31,2,1, 0,16,3,1
  736,1,2,1,1972,29,1,1, 0,16,3,1
  737,2,2,2,1972,21,2,1, 0, 8,0,1
  738,1,2,2,1972,25,2,1, 0,10,0,1
  739,2,2,2,1972,25,2,1, 0,12,1,1
  740,1,2,3,1972,21,1,1, 0,12,1,1
  741,1,2,1,1972,27,1,1, 0, 8,0,1
  742,2,2,1,1972,41,1,1, 0,12,1,1
  743,1,2,2,1972,58,1,1, 0,12,1,1
  744,1,2,1,1972,46,2,1, 0,12,1,1
  745,2,2,2,1972,30,1,1, 0,12,1,1
  746,2,2,2,1972,81,2,1, 0, 8,0,2
  747,1,3,3,1972,21,1,1, 0,12,1,5
  748,1,2,2,1972,31,1,1, 0,12,1,1
  749,2,2,2,1972,49,1,1, 0, 8,0,1
  750,2,2,2,1972,64,2,1, 0, 4,0,2
  751,2,1,2,1972,75,2,1, 0, 7,0,2
  752,2,1,2,1972,30,2,1, 0,11,0,3
  753,2,2,1,1972,19,2,1, 0,12,1,5
  754,1,2,1,1972,59,1,1, 0,10,0,1
  755,1,8,1,1972,71,2,1, 0, 5,0,1
  756,1,2,1,1972,73,1,1, 0, 6,0,1
  757,1,2,2,1972,19,1,1, 0,13,1,5
  758,2,1,2,1972,54,1,1, 0, 3,0,1
  759,1,2,1,1972,56,1,1, 0,12,1,1
  760,1,2,1,1972,54,2,1, 0, 9,0,1
  761,2,2,8,1972,32,2,1, 0,13,1,1
  762,2,3,2,1972,63,2,1, 0,12,1,5
  763,2,2,2,1972,48,2,1, 0,12,1,2
  764,2,1,2,1972,22,1,1, 0,15,1,5
  765,1,2,1,1972,70,1,1, 0,14,1,1
  766,2,2,2,1972,64,1,1, 0,12,1,1
  767,1,2,1,1972,23,2,1, 0,10,0,1
  768,1,2,1,1972,59,1,1, 0, 8,0,1
  769,1,1,2,1972,43,2,1, 0,12,1,1
  770,3,1,2,1972,59,1,1, 0,10,0,1
  771,1,1,2,1972,21,2,1, 0,11,0,3
  772,2,2,2,1972,33,1,1, 0,12,1,1
  773,1,2,1,1972,47,1,1, 0,12,1,1
  774,2,2,1,1972,40,2,1, 0,12,0,1
  775,1,2,1,1972,26,2,1, 0,20,3,5
  776,2,1,2,1972,56,2,1, 0,14,1,1
  777,3,1,2,1972,35,1,1, 0,14,1,1
  778,1,2,1,1972,78,2,1, 0, 9,0,1
  779,1,1,1,1972,83,2,1, 0, 8,0,2
  780,1,1,1,1972,54,1,1, 0,16,3,1
  781,1,2,1,1972,34,1,1, 0,14,1,1
  782,1,2,1,1972,33,2,1, 0,12,1,3
  783,1,2,1,1972,28,1,1, 0,12,1,1
  784,1,2,1,1972,70,2,1, 0, 8,0,1
  785,8,3,3,1972,49,2,2, 0,13,1,3
  786,2,2,2,1972,23,2,2, 0,12,1,1
  787,1,2,1,1972,47,2,2, 0,14,1,3
  788,3,3,3,1972,57,2,1, 0, 4,0,2
  789,2,1,2,1972,25,1,2, 0,16,1,5
  790,2,1,2,1972,60,1,2, 0, 8,0,5
  791,2,1,2,1972,24,1,2, 0,12,1,1
  792,2,2,2,1972,33,1,2, 0,12,1,1
  793,2,1,2,1972,25,1,2, 0,14,1,1
  794,2,2,2,1972,21,1,1, 0,13,1,5
  795,1,2,1,1972,43,1,1, 0,17,4,1
  796,3,2,2,1972,53,1,1, 0,16,3,1
  797,1,2,1,1972,43,1,1, 0,18,4,1
  798,1,1,1,1972,49,2,1, 0,12,1,1
  799,1,1,2,1972,36,2,1, 0,12,1,1
  800,1,3,2,1972,32,2,1, 0,15,1,1
  801,3,2,2,1972,34,2,1, 0,12,1,1
  802,2,1,2,1972,78,2,1, 0,14,1,2
  803,2,1,2,1972,73,1,1, 0, 7,0,1
  804,1,2,1,1972,73,2,1, 0,12,1,1
  805,1,2,1,1972,70,2,1, 0,12,1,2
  806,2,1,1,1972,27,1,1, 0,12,1,1
  807,2,2,1,1972,82,2,1, 0,10,0,2
  808,2,2,2,1972,22,1,1, 0,15,1,5
  809,1,2,1,1972,67,1,1, 0, 7,0,1
  810,2,1,2,1972,51,1,1, 0,14,2,1
  811,1,2,1,1972,54,1,1, 0,14,1,1
  812,1,1,2,1972,49,1,1, 0,10,0,1
  813,1,2,1,1972,36,2,1, 0,15,1,1
  814,1,2,1,1972,45,2,1, 0,12,1,1
  815,1,2,2,1972,35,2,1, 0,12,1,1
  816,1,2,1,1972,42,2,1, 0,15,1,4
  817,2,1,2,1972,56,1,1, 0,14,1,1
  818,1,2,1,1972,54,2,1, 0, 9,0,1
  819,1,2,2,1972,52,2,1, 0, 8,0,1
  820,2,1,2,1972,30,2,1, 0, 9,0,1
  821,2,2,1,1972,38,2,1, 0, 8,0,1
  822,3,1,2,1972,24,1,1, 0,13,1,1
  823,2,2,2,1972,42,1,2, 0, 4,0,5
  824,3,2,2,1972,45,1,1, 0, 8,0,1
  825,1,2,1,1972,47,2,1, 0,12,1,1
  826,2,2,1,1972,36,1,1, 0, 6,0,1
  827,1,2,1,1972,45,1,1, 0,10,0,1
  828,1,2,1,1972,42,1,1, 0,16,1,1
  829,1,2,2,1972,22,2,1, 0,14,1,1
  830,2,2,1,1972,31,1,1, 0,15,2,1
  831,1,2,2,1972,28,2,1, 0,15,2,1
  832,1,2,1,1972,30,2,1, 0,12,1,1
  833,2,1,3,1972,26,1,1, 0,16,3,1
  834,1,2,1,1972,26,1,1, 0,16,3,1
  835,1,2,1,1972,39,2,1, 0,12,1,1
  836,2,1,2,1972,21,1,1, 0,10,0,5
  837,2,1,2,1972,19,2,1, 0,11,0,5
  838,2,1,2,1972,61,2,1, 0, 9,0,2
  839,2,2,1,1972,65,1,1, 0,12,1,1
  840,2,1,2,1972,74,2,1, 0, 8,0,2
  841,1,2,3,1972,61,1,1, 0,17,4,1
  842,3,2,3,1972,64,1,1, 0,20,4,1
  843,1,2,1,1972,24,1,1, 0,12,1,5
  844,1,1,1,1972,45,2,1, 0,12,1,2
  845,2,1,2,1972,27,2,1, 0,12,1,2
  846,1,2,2,1972,32,2,1, 0,14,1,1
  847,1,2,1,1972,48,1,1, 0,16,3,1
  848,2,2,1,1972,29,1,1, 0,19,4,1
  849,2,1,2,1972,29,1,1, 0,16,3,1
  850,2,1,2,1972,23,2,1, 0,12,1,1
  851,1,2,1,1972,85,2,2, 0, 8,0,2
  852,2,2,2,1972,32,2,2, 0,12,1,3
  853,3,1,2,1972,67,2,2, 0, 6,0,1
  854,8,8,8,1972,53,2,2, 0, 8,0,1
  855,2,1,1,1972,28,1,2, 0,14,1,1
  856,8,3,1,1972,27,1,2, 0,16,3,5
  857,2,1,2,1972,19,1,2, 0,13,1,5
  858,3,2,1,1972,34,1,2, 0,12,1,1
  859,1,8,1,1972,47,2,1, 0,10,0,1
  860,1,2,1,1972,36,2,1, 0,10,1,3
  861,2,2,8,1972,38,1,1, 0,12,1,1
  862,1,1,2,1972,55,1,1, 0, 7,0,1
  863,2,2,8,1972,38,2,1, 0, 8,0,1
  864,8,1,2,1972,32,1,1, 0,10,0,5
  865,1,1,2,1972,76,2,1, 0, 9,0,2
  866,1,2,2,1972,20,1,1, 0,13,1,5
  867,2,1,2,1972,63,2,1, 0,14,1,1
  868,3,2,1,1972,55,1,1, 0,16,3,1
  869,1,2,1,1972,48,2,1, 0,15,1,1
  870,2,2,1,1972,56,2,1, 0,14,1,1
  871,1,2,1,1972,46,2,1, 0,12,1,1
  872,2,1,1,1972,65,1,1, 0, 9,0,1
  873,2,2,2,1972,34,1,1, 0,17,3,1
  874,2,1,2,1972,74,1,1, 0, 7,0,1
  875,1,2,2,1972,28,2,1, 0,12,1,1
  876,1,1,2,1972,36,2,1, 0,12,1,1
  877,2,1,2,1972,52,1,1, 0,12,1,1
  878,1,2,1,1972,33,2,1, 0, 9,0,1
  879,2,1,2,1972,64,2,1, 0,11,0,1
  880,2,1,2,1972,29,1,1, 0,10,0,1
  881,1,2,1,1972,33,1,1, 0,10,0,1
  882,2,2,1,1972,18,1,1, 0,11,0,5
  883,2,1,2,1972,65,2,2, 0, 7,0,2
  884,2,1,2,1972,23,2,2, 0,12,1,5
  885,1,3,2,1972,41,2,2, 0,12,1,1
  886,1,2,2,1972,49,1,2, 0, 5,0,4
  887,3,3,1,1972,50,1,2, 0,13,1,1
  888,2,1,2,1972,24,1,2, 0,12,1,1
  889,2,1,2,1972,65,1,2, 0,99,9,1
  890,2,1,2,1972,21,2,2, 0,12,1,5
  891,2,1,2,1972,52,2,2, 0,12,1,1
  892,2,2,2,1972,71,2,1, 0, 6,0,1
  893,1,2,1,1972,79,2,1, 0, 8,0,1
  894,1,2,1,1972,74,2,1, 0, 8,0,5
  895,3,2,1,1972,74,2,1, 0,18,4,1
  896,2,1,2,1972,29,1,1, 0,12,1,3
  897,2,2,1,1972,31,1,1, 0,18,4,1
  898,2,2,2,1972,35,1,1, 0,11,9,3
  899,1,2,1,1972,53,2,1, 0,12,1,1
  900,1,2,1,1972,41,2,1, 0,12,1,1
  901,1,2,1,1972,26,1,1, 0,12,1,1
  902,1,1,2,1972,51,2,1, 0,12,1,1
  903,3,2,1,1972,56,2,1, 0, 8,0,1
  904,2,1,2,1972,19,1,1, 0,11,0,5
  905,8,1,2,1972,25,1,1, 0, 9,0,1
  906,1,2,3,1972,69,1,1, 0,12,0,1
  907,3,2,1,1972,72,1,1, 0,15,1,1
  908,3,1,2,1972,56,2,2, 0,12,1,2
  909,1,2,2,1972,53,2,2, 0,16,3,3
  910,1,3,1,1972,60,1,2, 0,12,1,1
  911,1,2,1,1972,64,2,2, 0, 3,0,2
  912,2,1,2,1972,51,1,2, 0, 5,0,4
  913,2,2,2,1972,68,2,2, 0, 8,0,3
  914,2,1,2,1972,27,1,2, 0,12,1,5
  915,1,2,1,1972,54,2,1, 0,12,1,1
  916,2,2,1,1972,33,2,1, 0,12,1,1
  917,2,1,1,1972,40,1,1, 0,15,1,1
  918,2,1,1,1972,26,2,1, 0,12,1,1
  919,2,1,2,1972,84,1,1, 0, 4,0,1
  920,2,2,1,1972,34,2,1, 0,12,1,1
  921,2,2,2,1972,59,1,1, 0, 9,0,1
  922,1,2,1,1972,53,1,1, 0,20,4,5
  923,2,2,2,1972,29,1,1, 0,15,2,1
  924,2,2,8,1972,75,2,1, 0, 8,0,2
  925,2,1,8,1972,73,2,2, 0, 5,0,2
  926,2,2,2,1972,63,2,2, 0, 7,0,1
  927,2,1,2,1972,34,1,1, 0,11,1,1
  928,1,1,1,1972,51,2,1, 0,12,1,1
  929,2,1,2,1972,43,1,1, 0,10,0,1
  930,2,2,2,1972,45,1,1, 0,10,0,3
  931,2,1,2,1972,34,1,1, 0,10,0,1
  932,2,1,2,1972,58,1,1, 0,12,1,1
  933,2,2,2,1972,59,2,1, 0, 8,0,1
  934,1,2,1,1972,35,1,1, 0,12,1,1
  935,1,2,2,1972,56,1,1, 0,12,1,1
  936,1,2,1,1972,29,2,1, 0,10,0,1
  937,2,2,2,1972,30,2,1, 0, 8,0,1
  938,1,2,1,1972,52,2,1, 0, 8,0,1
  939,2,1,2,1972,44,2,2, 0, 8,0,1
  940,2,1,2,1972,59,1,2, 0, 0,0,1
  941,2,1,2,1972,63,2,2, 0, 0,0,1
  942,2,1,2,1972,35,2,2, 0,12,1,1
  943,2,1,2,1972,26,2,2, 0,11,0,1
  944,2,1,2,1972,50,1,2, 0, 0,0,1
  945,2,1,2,1972,42,2,2, 0, 8,0,1
  946,2,1,2,1972,24,2,1, 0,12,1,3
  947,1,2,2,1972,64,1,1, 0,12,1,1
  948,3,2,1,1972,30,1,1, 0,18,3,5
  949,1,2,1,1972,34,1,1, 0,16,4,1
  950,2,2,3,1972,64,2,1, 0,12,1,2
  951,1,2,1,1972,27,2,1, 0,16,1,5
  952,1,1,2,1972,23,2,1, 0,13,1,5
  953,3,1,2,1972,21,1,1, 0,14,1,5
  954,1,1,2,1972,30,2,1, 0,12,1,1
  955,2,2,2,1972,19,1,1, 0,12,0,5
  956,1,2,1,1972,51,2,1, 0,10,0,1
  957,2,1,2,1972,78,1,1, 0, 8,0,3
  958,1,2,2,1972,64,1,1, 0, 3,0,1
  959,1,2,1,1972,73,2,1, 0, 8,0,2
  960,2,1,2,1972,88,2,1, 0,15,1,2
  961,1,2,2,1972,38,2,1, 0,12,1,3
  962,2,2,1,1972,67,1,1, 0,12,1,1
  963,1,2,1,1972,77,2,1, 0,16,3,5
  964,1,2,1,1972,61,2,1, 0,19,3,5
  965,2,8,8,1972,62,1,1, 0,20,4,1
  966,1,1,2,1972,72,2,1, 0,14,1,2
  967,1,2,2,1972,60,2,1, 0,13,1,1
  968,1,3,2,1972,23,2,1, 0,13,1,1
  969,1,2,1,1972,41,1,1, 0,17,4,1
  970,1,2,1,1972,40,1,1, 0,18,4,1
  971,2,1,2,1972,25,1,1, 0,14,1,1
  972,1,2,2,1972,77,1,1, 0, 8,0,1
  973,1,2,1,1972,25,1,1, 0,16,3,5
  974,2,1,2,1972,21,2,1, 0,12,1,5
  975,1,2,2,1972,52,2,1, 0,10,1,1
  976,2,2,2,1972,22,2,1, 0,11,0,1
  977,1,1,1,1972,23,1,1, 0,14,2,5
  978,2,2,2,1972,31,2,1, 0,12,1,1
  979,2,1,1,1972,36,1,1, 0,12,1,1
  980,2,1,2,1972,32,2,1, 0,11,0,1
  981,2,1,2,1972,50,1,1, 0,12,1,1
  982,1,2,1,1972,77,1,1, 0, 7,0,1
  983,1,2,1,1972,88,2,1, 0,15,1,2
  984,1,2,1,1972,32,2,1, 0,12,1,1
  985,2,2,2,1972,22,1,1, 0,12,1,1
  986,1,2,1,1972,55,2,1, 0,12,1,1
  987,1,2,2,1972,67,1,1, 0, 7,0,1
  988,2,2,2,1972,75,2,1, 0, 8,0,2
  989,1,2,1,1972,45,1,1, 0,16,3,1
  990,2,1,2,1972,57,1,1, 0, 7,0,1
  991,1,1,1,1972,56,2,1, 0,13,1,2
  992,2,2,2,1972,30,2,1, 0,12,1,1
  993,2,2,1,1972,26,1,1, 0,14,1,1
  994,2,1,1,1972,19,1,1, 0,11,0,5
  995,2,2,1,1972,64,2,1, 0, 8,0,1
  996,1,3,1,1972,62,1,1, 0, 8,0,3
  997,1,2,1,1972,68,1,1, 0,14,1,1
  998,2,2,2,1972,63,2,1, 0,11,9,1
  999,1,2,2,1972,48,1,2, 0,11,1,1
 1000,2,1,2,1972,28,2,2, 0, 9,0,1
 1001,1,1,1,1972,75,2,2, 0,10,0,2
 1002,2,3,2,1972,23,2,2, 0,13,1,1
 1003,1,2,2,1972,72,2,2, 0, 8,0,1
 1004,2,2,2,1972,39,1,2, 0,12,1,1
 1005,1,3,3,1972,30,1,2, 0,15,1,5
 1006,1,2,2,1972,29,1,2, 0,12,1,1
 1007,1,2,2,1972,33,2,1, 0,12,1,1
 1008,1,2,1,1972,43,1,1, 0,12,1,1
